match_id,league,qmin,y_true,m27_pred,m27_correct,m27_prob,m30_pred,m30_correct,m30_prob,pbp_q1,pbp_q2,pbp_q3,pbp_total,gp_upto,score_total,score_diff_mag,pbp_density,pts_per_pbp,last5_gp,lead_changes,home_prior_wr,away_prior_wr,prior_wr_diff_mag,_bin
15926598,"Korisliiga, Women, Playoffs",10,1,1,1,0.5005,0,0,0.3934,20,13,21,62,27,72,24,2.3,1.16,6,0,0.5,0.5,0.0,1
15926599,"Korisliiga, Women, Playoffs",10,1,1,1,0.6189,1,1,0.5807,20,20,18,65,27,87,1,2.41,1.34,6,0,0.5,0.5,0.0,1
15951210,"Poland 2nd Basketball League, PO",10,1,1,1,0.6285,0,0,0.4913,24,30,25,86,27,114,2,3.19,1.33,6,0,0.5,0.5,0.0,2
15951215,"Poland 2nd Basketball League, PO",10,0,1,0,0.5101,1,0,0.5847,17,28,26,84,27,108,12,3.11,1.29,6,0,0.5,0.5,0.0,2
15962787,"Finland Division 1A Women, Playoffs",10,1,1,1,0.536,0,0,0.4972,15,18,16,58,27,74,2,2.15,1.28,6,0,0.5,0.5,0.0,1
14441756,United League,10,0,1,0,0.5427,1,0,0.604,28,32,26,99,27,124,12,3.67,1.25,6,0,0.5,0.5,0.0,2
14456420,Poland 1st Division Basketball,10,0,0,1,0.4759,1,0,0.536,34,30,28,102,27,119,13,3.78,1.17,6,0,0.5,0.5,0.0,2
14456423,Poland 1st Division Basketball,10,1,1,1,0.8295,1,1,0.5905,29,35,34,105,27,120,22,3.89,1.14,6,0,0.5,0.5,0.0,2
14456425,Poland 1st Division Basketball,10,1,1,1,0.5861,0,0,0.4957,25,30,32,101,27,126,12,3.74,1.25,6,0,0.5,0.5,0.0,2
15514811,"NBL Women , Regular Season",10,1,0,0,0.3901,0,0,0.4916,23,20,23,81,27,85,3,3.0,1.05,6,0,0.5,0.5,0.0,1
15514829,"NBL Women , Regular Season",10,0,1,0,0.6103,1,0,0.6497,23,23,19,68,27,94,6,2.52,1.38,6,0,0.5,0.5,0.0,1
15525452,"NBL Men , Regular Season",10,0,0,1,0.2683,0,1,0.4897,17,23,23,67,27,92,6,2.48,1.37,6,0,0.5,0.5,0.0,1
15665856,Bulgaria NBL,10,1,0,0,0.4249,1,1,0.5529,31,28,27,98,27,120,0,3.63,1.22,6,0,0.5,0.5,0.0,2
15852468,"Cyprus Basketball Division A, Championship Round",10,1,0,0,0.3706,0,0,0.4851,32,21,28,89,27,118,2,3.3,1.33,6,0,0.5,0.5,0.0,2
15910243,"1. Liga, Playoffs",10,1,1,1,0.5876,1,1,0.58,30,29,35,99,27,118,4,3.67,1.19,6,0,0.5,0.5,0.0,2
15915552,"Qatar Cup , Knock-out",10,0,0,1,0.3962,1,0,0.519,20,25,19,77,27,98,16,2.85,1.27,6,0,0.5,0.5,0.0,1
15920805,"NKL, Playoffs",10,0,1,0,0.6193,1,0,0.6211,24,19,34,86,27,95,5,3.19,1.1,6,0,0.5,0.5,0.0,1
15924791,"ABA League 2, Playoffs",10,1,1,1,0.5782,1,1,0.5587,36,30,32,108,27,133,11,4.0,1.23,6,0,0.5,0.5,0.0,2
15936180,"Basket Liga, Women, Playoffs",10,1,1,1,0.5383,1,1,0.6044,22,23,25,79,27,92,18,2.93,1.16,6,0,0.5,0.5,0.0,1
15936362,Estonian National Women's Basketball League,10,1,1,1,0.695,1,1,0.6672,14,15,23,62,27,65,23,2.3,1.05,6,0,0.5,0.5,0.0,1
15946016,"Estonian-Latvian Basketball League, Playoffs",10,0,0,1,0.4342,0,1,0.4353,31,32,23,99,27,131,1,3.67,1.32,6,0,0.5,0.5,0.0,2
15951216,"Poland 2nd Basketball League, PO",10,1,1,1,0.696,1,1,0.6127,23,26,25,82,27,109,15,3.04,1.33,6,0,0.5,0.5,0.0,2
15951219,"Poland 2nd Basketball League, PO",10,0,1,0,0.5499,1,0,0.5588,26,37,21,94,27,129,9,3.48,1.37,6,0,0.5,0.5,0.0,2
15951224,"Zain Basketball League, Playoffs",10,1,1,1,0.5896,1,1,0.6392,23,21,26,73,27,101,1,2.7,1.38,6,0,0.5,0.5,0.0,2
15962791,"Finland Division 1A Women, Playoffs",10,1,1,1,0.6536,1,1,0.5121,25,19,23,73,27,125,7,2.7,1.71,6,0,0.5,0.5,0.0,2
15970121,"1. Division, Women, Playoffs",10,0,1,0,0.6999,1,0,0.5639,25,17,14,65,27,90,22,2.41,1.38,6,0,0.5,0.5,0.0,1
15973333,"ZBL, Playoffs",10,1,1,1,0.5627,1,1,0.597,23,26,27,83,27,113,39,3.07,1.36,6,0,0.5,0.5,0.0,2
15973335,"ZBL, Playoffs",10,1,1,1,0.942,1,1,0.8458,22,20,30,81,27,101,45,3.0,1.25,6,0,0.5,0.5,0.0,2
15592163,"Basketligaen, Placement round",10,1,1,1,0.8268,1,1,0.7044,20,22,29,81,27,98,42,3.0,1.21,6,0,0.5,0.5,0.0,1
15951213,"Poland 2nd Basketball League, PO",10,0,0,1,0.4502,0,1,0.4283,22,28,31,94,27,115,21,3.48,1.22,6,0,0.5,0.5,0.0,2
15951218,"Poland 2nd Basketball League, PO",10,1,1,1,0.6205,1,1,0.5646,26,25,29,89,27,116,32,3.3,1.3,6,0,0.5,0.5,0.0,2
14731198,Princ Caffe Superliga,10,1,1,1,0.8252,1,1,0.6088,24,39,32,105,27,120,16,3.89,1.14,6,0,0.5,0.5,0.0,2
14731200,Princ Caffe Superliga,10,0,0,1,0.4857,0,1,0.4313,32,25,27,95,27,106,14,3.52,1.12,6,0,0.5,0.5,0.0,2
15592161,"Basketligaen, Placement round",10,1,1,1,0.5074,1,1,0.5494,30,22,38,107,27,111,5,3.96,1.04,6,0,0.5,0.5,0.0,2
15687317,Sparkasse Prva Liga Zeni,10,0,0,1,0.3096,0,1,0.494,23,17,19,66,27,82,18,2.44,1.24,6,0,0.5,0.5,0.0,1
15745208,"Slovenian Second Basketball League, Četrtfinale",10,0,1,0,0.735,1,0,0.6253,26,21,33,94,27,97,5,3.48,1.03,6,0,0.5,0.5,0.0,1
15836513,"Champions League, Playoffs",10,0,0,1,0.4322,1,0,0.5385,18,21,24,68,27,80,8,2.52,1.18,6,0,0.5,0.5,0.0,1
15910245,"1. Liga, Playoffs",10,0,0,1,0.4264,0,1,0.466,24,30,27,90,27,127,21,3.33,1.41,6,0,0.5,0.5,0.0,2
15912058,"Nostra.lt-RKL Division B, Ketvirtfinalia",10,0,0,1,0.4193,1,0,0.5172,21,32,25,88,27,106,4,3.26,1.2,6,0,0.5,0.5,0.0,2
15917641,"Swedish Basketball League Women, Playoffs",10,0,0,1,0.3437,0,1,0.4949,26,25,27,88,27,105,3,3.26,1.19,6,0,0.5,0.5,0.0,2
15951211,"Poland 2nd Basketball League, PO",10,1,0,0,0.4171,1,1,0.5364,17,24,23,78,27,86,2,2.89,1.1,6,0,0.5,0.5,0.0,1
15951220,"Poland 2nd Basketball League, PO",10,1,0,0,0.4889,1,1,0.5834,35,27,25,98,27,125,9,3.63,1.28,6,0,0.5,0.5,0.0,2
15951221,"Poland 2nd Basketball League, PO",10,0,1,0,0.6956,1,0,0.6436,40,25,40,120,27,126,22,4.44,1.05,6,0,0.5,0.5,0.0,2
15951569,"1. SKL, Women, Playoffs",10,0,0,1,0.4312,1,0,0.5688,21,21,21,71,27,115,17,2.63,1.62,6,0,0.5,0.5,0.0,2
15974933,Leaders Cup,10,1,1,1,0.7267,1,1,0.5537,32,27,25,95,27,109,7,3.52,1.15,6,0,0.5,0.5,0.0,2
15913719,"Swedish Basketball League, Playoffs",10,1,0,0,0.3859,1,1,0.5462,26,29,31,94,27,122,10,3.48,1.3,6,0,0.5,0.5,0.0,2
14024286,BNXT League,10,1,1,1,0.5564,1,1,0.5549,27,24,25,82,27,109,7,3.04,1.33,6,0,0.5,0.5,0.0,2
14210787,Euroleague,10,0,0,1,0.4822,1,0,0.6321,28,23,27,86,27,104,10,3.19,1.21,6,0,0.5,0.5,0.0,2
14210788,Euroleague,10,1,1,1,0.639,0,0,0.4872,14,19,26,89,27,78,8,3.3,0.88,6,0,0.5,0.5,0.0,1
15592164,"Basketligaen, Placement round",10,0,1,0,0.5523,1,0,0.5709,27,30,22,93,27,116,10,3.44,1.25,6,0,0.5,0.5,0.0,2
15945609,"Eurocup, Playoffs",10,1,1,1,0.6424,0,0,0.4805,24,27,30,91,27,117,11,3.37,1.29,6,0,0.5,0.5,0.0,2
15968471,"NLB, Playoffs",10,0,0,1,0.3494,0,1,0.414,25,17,24,71,27,133,5,2.63,1.87,6,0,0.5,0.5,0.0,2
14220537,Liga Femenina,10,1,1,1,0.6204,0,0,0.2833,26,28,23,90,27,131,29,3.33,1.46,6,0,0.5,0.5,0.0,2
14220539,Liga Femenina,10,1,1,1,0.5365,1,1,0.5371,18,21,18,65,27,92,0,2.41,1.42,6,0,0.5,0.5,0.0,1
14220541,Liga Femenina,10,1,1,1,0.5505,1,1,0.5483,17,23,20,67,27,83,5,2.48,1.24,6,0,0.5,0.5,0.0,1
14220542,Liga Femenina,10,1,1,1,0.6618,0,0,0.4766,25,21,25,76,27,96,24,2.81,1.26,6,0,0.5,0.5,0.0,1
14220544,Liga Femenina,10,1,1,1,0.6216,1,1,0.6705,20,19,19,65,27,93,9,2.41,1.43,6,0,0.5,0.5,0.0,1
14456713,Prva Liga,10,0,0,1,0.2642,0,1,0.4774,31,24,21,86,27,133,17,3.19,1.55,6,0,0.5,0.5,0.0,2
15525447,"NBL Men , Regular Season",10,1,1,1,0.7315,1,1,0.5493,18,22,25,74,27,82,10,2.74,1.11,6,0,0.5,0.5,0.0,1
15597855,"Nationale 1, Promotion Round",10,1,1,1,0.6364,1,1,0.6166,22,22,23,85,27,129,5,3.15,1.52,6,0,0.5,0.5,0.0,2
15597956,"Nationale 1, Relegation Round",10,1,0,0,0.4093,0,0,0.4346,26,25,27,82,27,115,5,3.04,1.4,6,0,0.5,0.5,0.0,2
15687320,Sparkasse Prva Liga Zeni,10,1,1,1,0.5629,1,1,0.5779,26,17,16,69,27,77,1,2.56,1.12,6,0,0.5,0.5,0.0,1
15823063,"FIBA Europe Cup, Playoffs",10,1,1,1,0.746,1,1,0.6153,28,28,29,100,27,122,6,3.7,1.22,6,0,0.5,0.5,0.0,2
15836514,"Champions League, Playoffs",10,1,1,1,0.58,0,0,0.4989,20,26,23,96,27,96,6,3.56,1.0,6,0,0.5,0.5,0.0,1
15915539,"Youth Basketball Champions League, Group D",10,1,1,1,0.5176,1,1,0.5938,23,24,25,83,27,93,11,3.07,1.12,6,0,0.5,0.5,0.0,1
15915551,"Qatar Cup , Knock-out",10,1,1,1,0.8297,1,1,0.6429,15,20,16,56,27,84,20,2.07,1.5,6,0,0.5,0.5,0.0,1
15951212,"Poland 2nd Basketball League, PO",10,0,1,0,0.5272,1,0,0.5797,28,25,18,84,27,103,15,3.11,1.23,6,0,0.5,0.5,0.0,2
15951214,"Poland 2nd Basketball League, PO",10,0,0,1,0.2702,0,1,0.4002,25,31,26,87,27,114,0,3.22,1.31,6,0,0.5,0.5,0.0,2
15951217,"Poland 2nd Basketball League, PO",10,1,1,1,0.84,1,1,0.6402,25,28,23,86,27,112,4,3.19,1.3,6,0,0.5,0.5,0.0,2
15951222,"Poland 2nd Basketball League, PO",10,1,1,1,0.6584,1,1,0.6312,26,29,26,90,27,106,20,3.33,1.18,6,0,0.5,0.5,0.0,2
15968472,"NLB, Playoffs",10,1,1,1,0.5184,1,1,0.5151,19,17,33,77,27,88,4,2.85,1.14,6,0,0.5,0.5,0.0,1
15970122,"1. Division, Women, Playoffs",10,0,1,0,0.673,0,1,0.4722,11,20,24,61,27,72,0,2.26,1.18,6,0,0.5,0.5,0.0,1
14220540,Liga Femenina,10,0,1,0,0.5303,1,0,0.6573,20,22,25,78,27,89,1,2.89,1.14,6,0,0.5,0.5,0.0,1
14341818,Serie A2,10,1,1,1,0.5252,1,1,0.5271,24,25,23,87,27,107,17,3.22,1.23,6,0,0.5,0.5,0.0,2
14341820,Serie A2,10,0,1,0,0.5352,1,0,0.595,21,22,24,70,27,96,10,2.59,1.37,6,0,0.5,0.5,0.0,1
14341822,Serie A2,10,1,0,0,0.3415,1,1,0.5611,28,33,24,94,27,122,2,3.48,1.3,6,0,0.5,0.5,0.0,2
14341823,Serie A2,10,0,1,0,0.538,0,1,0.4168,25,28,27,86,27,117,5,3.19,1.36,6,0,0.5,0.5,0.0,2
15823062,"FIBA Europe Cup, Playoffs",10,1,1,1,0.5387,1,1,0.6295,21,28,30,93,27,108,6,3.44,1.16,6,0,0.5,0.5,0.0,2
15924792,"ABA League 2, Playoffs",10,1,1,1,0.6656,1,1,0.5428,18,37,32,98,27,111,3,3.63,1.13,6,0,0.5,0.5,0.0,2
15965529,"A1 Women, Relegation Playoffs",10,1,1,1,0.6262,1,1,0.6391,21,35,27,94,27,114,8,3.48,1.21,6,0,0.5,0.5,0.0,2
15968473,"NLB, Playoffs",10,1,0,0,0.2076,0,0,0.4211,23,27,25,100,27,119,17,3.7,1.19,6,0,0.5,0.5,0.0,2
14341821,Serie A2,10,1,0,0,0.4183,0,0,0.4048,28,26,24,90,27,106,2,3.33,1.18,6,0,0.5,0.5,0.0,2
14341825,Serie A2,10,1,1,1,0.5574,1,1,0.5392,26,24,32,90,27,114,10,3.33,1.27,6,0,0.5,0.5,0.0,2
14341824,Serie A2,10,0,1,0,0.5711,1,0,0.5062,26,22,24,85,27,105,11,3.15,1.24,6,0,0.5,0.5,0.0,2
15885912,"Iceland Women's Basketball Premier League, Playoffs",10,1,0,0,0.4767,1,1,0.5601,27,19,32,94,27,104,4,3.48,1.11,6,0,0.5,0.5,0.0,2
15843228,"1st Division Men, Úrslitakeppni",10,1,0,0,0.4781,0,0,0.4605,29,30,27,94,27,122,4,3.48,1.3,6,0,0.5,0.5,0.0,2
15885910,"Iceland Women's Basketball Premier League, Playoffs",10,0,0,1,0.4991,1,0,0.7353,22,28,29,91,27,108,24,3.37,1.19,6,0,0.5,0.5,0.0,2
15203009,Brazil NBB,10,0,1,0,0.5894,1,0,0.5531,36,29,27,106,27,120,10,3.93,1.13,6,0,0.5,0.5,0.0,2
15478489,"LBF, Women",10,1,1,1,0.5693,1,1,0.5227,21,22,16,65,27,115,5,2.41,1.77,6,0,0.5,0.5,0.0,2
15265269,Argentina Liga Nacional,10,0,0,1,0.3867,0,1,0.455,23,23,22,76,27,97,3,2.81,1.28,6,0,0.5,0.5,0.0,1
14439239,NBA,12,0,0,1,0.4666,0,1,0.4631,33,31,32,126,27,143,3,4.67,1.13,6,0,0.5,0.5,0.0,2
14439283,NBA,12,0,1,0,0.5548,0,1,0.39,32,26,32,126,27,134,6,4.67,1.06,6,0,0.5,0.5,0.0,2
15899090,Superliga,10,0,0,1,0.3321,1,0,0.5024,24,29,28,93,27,114,8,3.44,1.23,6,0,0.5,0.5,0.0,2
15909325,"Liga Argentina, Playoffs",10,1,1,1,0.5422,0,0,0.4418,29,31,18,85,27,162,28,3.15,1.91,6,0,0.5,0.5,0.0,3
15956913,"NBA G League, Playoffs",12,0,1,0,0.6489,1,0,0.538,33,21,24,99,27,131,3,3.67,1.32,6,0,0.5,0.5,0.0,2
15265265,Argentina Liga Nacional,10,1,1,1,0.854,1,1,0.6465,26,28,27,87,27,120,12,3.22,1.38,6,0,0.5,0.5,0.0,2
15840823,Puerto Rico BSN,10,1,1,1,0.5384,1,1,0.6339,25,26,38,105,27,113,15,3.89,1.08,6,0,0.5,0.5,0.0,2
15840826,Puerto Rico BSN,10,1,1,1,0.5805,1,1,0.5767,26,34,31,101,27,124,20,3.74,1.23,6,0,0.5,0.5,0.0,2
15909323,"Liga Argentina, Playoffs",10,1,1,1,0.5096,1,1,0.5207,19,16,32,81,27,89,3,3.0,1.1,6,0,0.5,0.5,0.0,1
15951130,Chile LNB,10,1,0,0,0.3611,0,0,0.3786,27,27,24,87,27,112,18,3.22,1.29,6,0,0.5,0.5,0.0,2
15898695,"Uruguay LUB, Championship Round",10,1,1,1,0.7854,1,1,0.5467,22,26,26,86,27,107,1,3.19,1.24,6,0,0.5,0.5,0.0,2
15909328,"Liga Argentina, Playoffs",10,1,0,0,0.3823,0,0,0.4013,29,22,24,80,27,119,13,2.96,1.49,6,0,0.5,0.5,0.0,2
15909332,"Liga Argentina, Playoffs",10,1,0,0,0.3469,0,0,0.3969,21,24,28,88,27,114,2,3.26,1.3,6,0,0.5,0.5,0.0,2
14441991,NBA,12,1,1,1,0.6223,1,1,0.6839,34,34,30,127,27,151,5,4.7,1.19,6,0,0.5,0.5,0.0,3
15948091,"LMB, Apertura",10,1,0,0,0.2392,0,0,0.4613,29,32,30,99,27,134,4,3.67,1.35,6,0,0.5,0.5,0.0,2
14439288,NBA,12,0,1,0,0.5198,1,0,0.5976,26,34,21,105,27,128,10,3.89,1.22,6,0,0.5,0.5,0.0,2
14442149,NBA,12,0,0,1,0.4936,1,0,0.557,28,30,30,112,27,126,16,4.15,1.12,6,0,0.5,0.5,0.0,2
14442154,NBA,12,0,1,0,0.5699,1,0,0.5814,28,34,29,123,27,134,20,4.56,1.09,6,0,0.5,0.5,0.0,2
15963595,"CIBACOPA , Segunda Vuelta",10,0,0,1,0.4994,1,0,0.5519,27,25,27,87,27,114,14,3.22,1.31,6,0,0.5,0.5,0.0,2
15963593,"CIBACOPA , Segunda Vuelta",10,0,0,1,0.2354,0,1,0.4277,23,29,28,87,27,123,17,3.22,1.41,6,0,0.5,0.5,0.0,2
15963594,"CIBACOPA , Segunda Vuelta",10,0,0,1,0.3989,0,1,0.4391,40,27,30,110,27,150,28,4.07,1.36,6,0,0.5,0.5,0.0,2
15963596,"CIBACOPA , Segunda Vuelta",10,1,0,0,0.4974,1,1,0.5173,29,40,37,116,27,144,4,4.3,1.24,6,0,0.5,0.5,0.0,2
15968360,"EYBL U20, SUPERFINAL - 09./12.04.2026 - Reggio Calabria, Italy",10,1,1,1,0.6194,1,1,0.5426,33,29,27,102,27,131,11,3.78,1.28,6,0,0.5,0.5,0.0,2
15968644,"Rapid League, Regular Season",10,1,1,1,0.7057,0,0,0.4457,5,9,15,34,27,32,4,1.26,0.94,6,0,0.5,0.5,0.0,0
15217608,New Zealand NBL,10,0,1,0,0.7691,1,0,0.677,33,23,25,88,27,119,3,3.26,1.35,6,0,0.5,0.5,0.0,2
15945182,"EYBL U20, SUPERFINAL - 09./12.04.2026 - Reggio Calabria, Italy",10,1,0,0,0.3307,0,0,0.4985,21,27,20,76,27,95,7,2.81,1.25,6,0,0.5,0.5,0.0,1
15347645,"NBL1 South, Women",10,0,1,0,0.6179,1,0,0.5484,31,30,21,91,27,125,5,3.37,1.37,6,0,0.5,0.5,0.0,2
15945183,"EYBL U20, SUPERFINAL - 09./12.04.2026 - Reggio Calabria, Italy",10,0,1,0,0.5852,1,0,0.5293,29,23,26,89,27,110,0,3.3,1.24,6,0,0.5,0.5,0.0,2
15347188,"NBL1, South",10,0,0,1,0.3107,0,1,0.4157,27,23,23,84,27,109,3,3.11,1.3,6,0,0.5,0.5,0.0,2
15915531,"Youth Basketball Champions League, Group A",10,1,1,1,0.5382,1,1,0.5246,29,22,18,77,27,99,17,2.85,1.29,6,0,0.5,0.5,0.0,1
15861676,"FIBA U18 Asia Cup CABA Qualifiers, Group A",10,1,1,1,0.9396,1,1,0.895,22,15,21,64,27,86,50,2.37,1.34,6,0,0.5,0.5,0.0,1
15982278,"EYBL U20, CHALLENGE CUP",10,0,1,0,0.7678,1,0,0.559,27,23,28,88,27,115,31,3.26,1.31,6,0,0.5,0.5,0.0,2
15983158,"Egyptian Women's Basketball Super League, Regular Season",10,1,1,1,0.5442,1,1,0.6585,23,18,26,73,27,85,11,2.7,1.16,6,0,0.5,0.5,0.0,1
15968361,"EYBL U20, SUPERFINAL - 09./12.04.2026 - Reggio Calabria, Italy",10,0,0,1,0.2193,0,1,0.315,26,22,24,87,27,94,30,3.22,1.08,6,0,0.5,0.5,0.0,1
14967150,China CBA,10,1,1,1,0.6457,0,0,0.4484,27,27,23,87,27,115,11,3.22,1.32,6,0,0.5,0.5,0.0,2
14967151,China CBA,10,1,0,0,0.4219,0,0,0.4825,33,27,32,104,27,134,2,3.85,1.29,6,0,0.5,0.5,0.0,2
15656985,"Champions League Asia-East, Group B",10,1,1,1,0.5932,1,1,0.5361,26,30,17,77,27,125,3,2.85,1.62,6,0,0.5,0.5,0.0,2
15696830," Liga 1 Masculin, Faza II",10,0,1,0,0.7628,1,0,0.6376,22,16,23,67,27,85,27,2.48,1.27,6,0,0.5,0.5,0.0,1
15861677,"FIBA U18 Asia Cup CABA Qualifiers, Group A",10,1,1,1,0.5521,1,1,0.6798,21,22,20,75,27,90,8,2.78,1.2,6,0,0.5,0.5,0.0,1
15915537,"Youth Basketball Champions League, Group C",10,1,1,1,0.8361,1,1,0.666,23,30,27,92,27,94,32,3.41,1.02,6,0,0.5,0.5,0.0,1
15952747,"Super League, Playoffs",10,0,0,1,0.305,0,1,0.4401,24,23,27,91,27,90,16,3.37,0.99,6,0,0.5,0.5,0.0,1
15983159,"Egyptian Women's Basketball Super League, Regular Season",10,1,0,0,0.4057,1,1,0.5478,13,19,19,57,27,70,12,2.11,1.23,6,0,0.5,0.5,0.0,1
15908399,"Premier League, Women, Playoffs",10,0,0,1,0.2791,0,1,0.4332,27,28,22,84,27,98,12,3.11,1.17,6,0,0.5,0.5,0.0,1
15952748,"Super League, Playoffs",10,1,1,1,0.6178,1,1,0.6409,32,23,23,86,27,110,4,3.19,1.28,6,0,0.5,0.5,0.0,2
15979727,"EYBL U16, CHALLENGE CUP",10,0,0,1,0.287,0,1,0.4808,23,28,29,88,27,125,29,3.26,1.42,6,0,0.5,0.5,0.0,2
15982798,Superliga e Femrave ,10,1,1,1,0.6641,1,1,0.556,27,20,33,88,27,93,21,3.26,1.06,6,0,0.5,0.5,0.0,1
15915553,"Qatar Cup , Knock-out Phase",10,1,1,1,0.5896,1,1,0.555,31,26,25,84,27,128,4,3.11,1.52,6,0,0.5,0.5,0.0,2
15982279,"EYBL U20, CHALLENGE CUP",10,0,1,0,0.5023,1,0,0.6789,23,22,16,64,27,102,16,2.37,1.59,6,0,0.5,0.5,0.0,2
15915534,"Youth Basketball Champions League, Group B",10,1,1,1,0.6859,1,1,0.6507,21,34,30,96,27,112,4,3.56,1.17,6,0,0.5,0.5,0.0,2
15930443,"1. Division A, Playoffs",10,1,1,1,0.6209,0,0,0.4177,22,36,34,102,27,128,2,3.78,1.25,6,0,0.5,0.5,0.0,2
15962790,"Finland Division 1A Women, Playoffs",10,0,0,1,0.484,1,0,0.5843,12,18,15,49,27,92,12,1.81,1.88,6,0,0.5,0.5,0.0,1
15972855,"Korisliiga, Playoffs",10,0,1,0,0.605,1,0,0.5778,23,25,16,75,27,98,8,2.78,1.31,6,0,0.5,0.5,0.0,1
15429727,"NBL, Championship Round",10,1,1,1,0.5332,0,0,0.4431,29,23,32,95,27,123,13,3.52,1.29,6,0,0.5,0.5,0.0,2
15665861,Bulgaria NBL,10,1,1,1,0.8164,1,1,0.6821,26,25,29,86,27,106,30,3.19,1.23,6,0,0.5,0.5,0.0,2
15884916,"Golden Square, Golden Square",10,1,1,1,0.6014,1,1,0.5331,25,31,27,92,27,121,27,3.41,1.32,6,0,0.5,0.5,0.0,2
15894237,"European North Basketball League, Playoffs",10,1,1,1,0.5187,1,1,0.548,34,26,33,104,27,131,7,3.85,1.26,6,0,0.5,0.5,0.0,2
15968362,"EYBL U20, SUPERFINAL - 09./12.04.2026 - Reggio Calabria, Italy",10,0,0,1,0.4031,0,1,0.3679,21,28,25,81,27,138,8,3.0,1.7,6,0,0.5,0.5,0.0,2
15974934,"RKL Division A, Playoff",10,0,1,0,0.5837,1,0,0.6389,18,23,31,89,27,88,16,3.3,0.99,6,0,0.5,0.5,0.0,1
15932132,Estonian National Women's Basketball League,10,1,0,0,0.4026,0,0,0.3745,21,27,19,82,27,87,11,3.04,1.06,6,0,0.5,0.5,0.0,1
14210789,Euroleague,10,1,1,1,0.5268,1,1,0.5335,25,25,27,85,27,128,2,3.15,1.51,6,0,0.5,0.5,0.0,2
15974937,"RKL Division A, Playoff",10,1,0,0,0.4445,1,1,0.5911,18,20,29,81,27,94,6,3.0,1.16,6,0,0.5,0.5,0.0,1
15975141,"RKL Division A, Playoff",10,1,0,0,0.437,0,0,0.4789,25,27,29,104,27,106,16,3.85,1.02,6,0,0.5,0.5,0.0,2
14731196,Princ Caffe Superliga,10,1,1,1,0.6825,1,1,0.5803,24,21,29,79,27,115,13,2.93,1.46,6,0,0.5,0.5,0.0,2
15592121,"Basketligaen, Championship round",10,1,1,1,0.5302,1,1,0.5739,19,21,34,84,27,89,3,3.11,1.06,6,0,0.5,0.5,0.0,1
15666074,"EuroCup, Women, Playoffs",10,0,1,0,0.65,1,0,0.6519,23,25,26,88,27,108,6,3.26,1.23,6,0,0.5,0.5,0.0,2
15687319,Sparkasse Prva Liga Zeni,10,1,1,1,0.7156,1,1,0.6564,21,20,25,76,27,95,21,2.81,1.25,6,0,0.5,0.5,0.0,1
15915554,"Qatar Cup , Knock-out Phase",10,0,0,1,0.4347,1,0,0.5298,28,23,30,92,27,116,4,3.41,1.26,6,0,0.5,0.5,0.0,2
15968461,"NBL, Playoffs",10,1,0,0,0.3266,1,1,0.5445,25,24,24,80,27,117,9,2.96,1.46,6,0,0.5,0.5,0.0,2
15982301,"EYBL U17, CHALLENGE CUP",10,1,1,1,0.6421,1,1,0.6023,30,26,34,100,27,114,30,3.7,1.14,6,0,0.5,0.5,0.0,2
15913715,"Swedish Basketball League, Playoffs",10,0,1,0,0.5741,1,0,0.6,31,28,30,106,27,132,0,3.93,1.25,6,0,0.5,0.5,0.0,2
15403297,"NBL, Qualifying Round",10,0,0,1,0.3585,0,1,0.4353,26,24,24,89,27,109,1,3.3,1.22,6,0,0.5,0.5,0.0,2
14210790,Euroleague,10,0,0,1,0.3625,0,1,0.461,26,18,20,72,27,100,2,2.67,1.39,6,0,0.5,0.5,0.0,1
15566040,1. A SKL,10,1,1,1,0.7748,1,1,0.6286,29,25,40,107,27,169,7,3.96,1.58,6,0,0.5,0.5,0.0,3
15597950,"Nationale 1, Relegation Round",10,1,0,0,0.3867,0,0,0.4196,23,19,19,72,27,90,2,2.67,1.25,6,0,0.5,0.5,0.0,1
15915540,"Youth Basketball Champions League, Group D",10,0,0,1,0.3561,0,1,0.3939,25,21,25,81,27,98,14,3.0,1.21,6,0,0.5,0.5,0.0,1
15974943,"EYBL U20, CHALLENGE CUP",10,0,0,1,0.3278,0,1,0.0687,21,15,21,63,27,84,38,2.33,1.33,6,0,0.5,0.5,0.0,1
15975834,"Super League, Relegation Round",10,1,1,1,0.7339,1,1,0.66,24,25,30,86,27,102,18,3.19,1.19,6,0,0.5,0.5,0.0,2
14210793,Euroleague,10,1,1,1,0.6705,1,1,0.5855,25,28,26,92,27,122,24,3.41,1.33,6,0,0.5,0.5,0.0,2
14210792,Euroleague,10,0,1,0,0.6936,0,1,0.4968,36,31,34,109,27,133,31,4.04,1.22,6,0,0.5,0.5,0.0,2
15886941,"Iceland Women's Basketball Premier League, Playoffs",10,0,1,0,0.5693,0,1,0.4824,24,23,24,75,27,115,17,2.78,1.53,6,0,0.5,0.5,0.0,2
15982280,"EYBL U20, CHALLENGE CUP",10,0,1,0,0.6094,0,1,0.4236,27,31,27,91,27,155,33,3.37,1.7,6,0,0.5,0.5,0.0,3
15843222,"1st Division Men, Úrslitakeppni",10,0,0,1,0.3236,0,1,0.3948,24,24,23,82,27,141,11,3.04,1.72,6,0,0.5,0.5,0.0,2
